1,1.8666666666667
2,1.75
3,1.7833333333333
4,1.7666666666667
5,1.95
6,1.9
7,1.8333333333333
8,2.1333333333333
9,2.0833333333333
10,2
11,1.8
12,1.8166666666667
13,1.8666666666667
14,1.9333333333333
15,2.05
16,1.8833333333333
17,1.9833333333333
18,1.8166666666667
19,1.8
20,1.8166666666667
21,1.8166666666667
22,1.8166666666667
23,1.9166666666667
24,1.8833333333333
25,1.9666666666667
26,2.5666666666667
27,2
28,1.85
29,2.1666666666667
30,2.0333333333333
31,2.0333333333333
32,1.95
33,1.9166666666667
34,1.8166666666667
35,1.8
36,1.85
37,1.8
38,1.8166666666667
39,1.95
40,1.85
41,1.8833333333333
42,1.8833333333333
43,1.95
