1,2.6333333333333
2,2.5833333333333
3,2.5833333333333
4,2.6
5,2.65
6,2.65
7,2.75
8,2.6666666666667
9,2.8166666666667
10,2.7
11,2.8333333333333
12,3.0666666666667
13,2.9333333333333
14,2.8666666666667
15,3.1333333333333
16,3
17,3.1333333333333
18,3.3333333333333
19,3.2833333333333
20,3.0333333333333
21,3.2
22,3.0333333333333
23,3.0166666666667
24,3.0666666666667
25,2.8833333333333
26,2.9666666666667
27,2.95
28,3.1
29,3.7666666666667
30,3.7166666666667
31,3.9
32,3.7166666666667
33,3.8833333333333
34,3.8166666666667
35,4.0166666666667
36,3.7833333333333
