1,12.542991051151
2,4.0126872094617
3,2.5850035252933
4,2.1727544342716
5,1.9250537965073
6,1.750776719939
7,1.6151436426411
8,1.5020816638492
9,1.4080935067799
10,1.3297391177613
11,1.2619066579284
12,1.2015013769046
13,1.1470735032877
14,1.0960546431722
15,1.049632159233
16,1.010388054031
17,0.96734337604668
18,0.92936759884634
19,0.89322218459228
20,0.8585137660068
21,0.82503934448726
22,0.79303532240605
23,0.76214638274708
24,0.73207138953143
25,0.70266234576409
26,0.67413037560587
27,0.64587470743418
28,0.61856905197536
29,0.59185957718802
30,0.56553874113986
31,0.53983903945899
