1,2.55
2,2.5
3,2.4
4,2.6666666666667
5,2.6
6,2.5
7,2.4666666666667
8,2.5
9,2.4333333333333
10,2.4833333333333
11,2.5
12,2.4666666666667
13,2.5
14,2.5166666666667
15,2.4666666666667
16,2.6666666666667
17,3.3666666666667
18,2.65
19,2.5166666666667
20,2.5166666666667
21,2.6333333333333
22,2.6333333333333
23,2.5333333333333
24,2.55
25,2.6166666666667
26,2.5666666666667
27,2.5833333333333
28,2.5333333333333
29,2.6666666666667
30,2.5666666666667
31,2.6166666666667
32,2.6666666666667
33,2.6
34,2.9166666666667
35,4.5333333333333
36,3.2166666666667
37,2.6333333333333
38,2.6666666666667
39,2.7166666666667
40,2.7166666666667
41,3.6
42,3.6
43,3.6
44,3.6166666666667
45,3.7
46,3.7
47,3.8
48,3.7833333333333
49,3.8333333333333
50,3.7666666666667
51,3.65
52,3.6166666666667
53,3.6666666666667
54,3.7333333333333
55,3.95
56,3.7833333333333
57,3.8833333333333
58,5.3
59,3.7666666666667
60,3.75
61,4.15
62,3.7666666666667
63,3.7833333333333
64,3.8166666666667
65,4.1333333333333
66,4.15
67,3.9333333333333
68,3.8666666666667
69,3.8166666666667
70,3.8333333333333
71,3.9166666666667
72,3.9
73,4.0166666666667
74,3.8333333333333
75,19.983333333333
76,9.3166666666667
77,6.1833333333333
78,4
79,4.0166666666667
80,4.1
81,4.0666666666667
82,4.0166666666667
83,4.1833333333333
84,4.1333333333333
85,4.1666666666667
86,4.15
