1,1.9166666666667
2,2.3333333333333
3,2.2166666666667
4,2.0666666666667
5,2.05
6,2.0833333333333
7,2
8,1.9833333333333
9,1.9833333333333
10,2.0333333333333
11,2.0333333333333
12,2.0833333333333
13,1.9833333333333
14,2.1166666666667
15,2.05
16,1.95
17,1.95
18,1.9166666666667
19,1.9333333333333
20,1.9166666666667
21,2.0333333333333
22,1.9333333333333
23,1.9666666666667
24,2.1333333333333
25,2.05
26,1.9333333333333
27,2.0666666666667
28,2.0333333333333
29,2.15
30,2.1
31,2.3333333333333
32,2.6166666666667
33,2.1333333333333
34,2.1833333333333
35,2.1
36,2.0666666666667
37,2.1333333333333
38,2.1333333333333
39,2.4166666666667
40,2.1166666666667
41,2.1333333333333
42,2.15
43,2.1833333333333
44,2.2666666666667
45,3.2333333333333
46,2.2333333333333
47,2.65
